0,0.7002332967685985,0.8585500510110061,0.7639719817613383,0.5516161058493706,0.5197191965064278,0.0,0.0,0.5,0.5,0.0,0.9981321680819502,0.7958292982496249
0,0.37801364526036685,0.27457131696462483,0.23917032219948195,0.10006381102578084,0.0,0.0,0.5,0.5,0.5,0.0,0.9926596661881768,0.7455230446781992
0,0.5867387562821331,0.33410976833506295,0.7923925812916239,0.48615503624621376,0.5197191965064278,0.0,0.5,0.5,0.5,0.0,0.9971182260784605,0.791720827779029
0,0.5597976425640675,0.7598480455848052,0.37573457465108967,0.5262116819087307,0.18796129147820034,0.0,0.5,0.5,0.5,0.0,0.9985298451034056,0.7295886525416502
0,0.5193064867764102,0.6055300708194983,0.33512668068912405,0.4249057003091402,0.18796129147820034,0.0,0.5,0.5,0.5,0.0,0.9987043414461542,0.6648167156173657
0,0.3769987260243871,0.5438405125398219,0.5935927495786588,0.1934013755680431,0.0,0.0,0.5,0.5,0.5,0.0,0.9948568043133554,0.7481177599500715
0,0.39075517514668046,0.28452639985087996,0.23917032219948195,0.2578790944505538,0.18796129147820034,0.0,0.5,0.5,0.5,0.0,0.9928758390790392,0.789776981742655
0,0.6885276701268719,0.7426130900234668,0.9013668859081266,0.4909169072229676,0.5151400834889318,0.0,0.5,0.5,0.5,0.0,0.9991130164523234,0.4169363502710978
0,0.6704080094648491,0.7685020109349382,0.546955941994075,0.4249057003091402,0.7491109582924913,0.0,0.0,0.5,0.5,0.0,0.9985729280315726,0.7295886525416502
0,0.9340615494322562,0.9018423765443423,0.9689639319273794,0.8486252801126875,0.939950984574803,0.0,0.0,0.5,0.5,0.0,0.9995653568922779,0.7295886525416502
0,0.9412298235323939,0.8907485062483704,0.6113800375021567,0.833106619351593,0.6284510314129119,0.0,0.5,0.5,0.5,0.0,0.9992434752979009,0.629331347310895
0,0.3959620741836656,0.6046914166760675,0.8235584906796976,0.4244581510956902,0.8334137204780083,0.0,0.5,0.5,0.5,0.0,0.9971079100516386,0.6862103602064366
0,0.8109511670580817,0.6790744109586222,0.5159004300776768,0.48515574426207014,0.9091496112450457,0.0,0.5,0.5,0.5,0.0,0.9998249158958273,0.5280280617239335
0,0.22060855171478191,0.030273260151131017,0.07790439207380047,0.2578790944505538,0.645245224661103,0.0,0.5,0.5,0.5,0.0,0.9884822460971219,0.8932596002688612
0,0.24514890393018676,0.13847754317053296,0.3706909494593279,0.6137255030498444,0.7548513560963972,0.0,0.5,0.5,0.5,0.0,0.9967272695697122,0.8327759027217359
0,0.9570007289062578,0.9240616554505462,0.8991418539200597,0.7263435116175208,0.9269294747171534,0.0,0.0,0.5,0.5,0.0,0.9999033432818577,0.629331347310895
